Time, Distance in Meters, Heart Rate, KPH, Speed, Cadence, StrideLength 
2013-03-29T08:04:59.000Z,7231.10986328125,164,14.774400329589843,4.104000091552734,90,1.3680000305175781
2013-03-29T08:05:00.000Z,7235.22998046875,164,14.81399917602539,4.114999771118164,90,1.3716665903727214
2013-03-29T08:05:01.000Z,7239.35009765625,165,14.853599739074706,4.125999927520752,90,1.375333309173584
2013-03-29T08:05:02.000Z,7243.47998046875,164,14.853599739074706,4.125999927520752,90,1.375333309173584
2013-03-29T08:05:03.000Z,7247.60986328125,165,14.878799629211425,4.132999897003174,90,1.3776666323343914
2013-03-29T08:05:04.000Z,7251.75,164,14.878799629211425,4.132999897003174,90,1.3776666323343914
2013-03-29T08:05:05.000Z,7255.8701171875,164,14.83920078277588,4.122000217437744,90,1.374000072479248
2013-03-29T08:05:06.000Z,7259.97998046875,165,14.785199546813965,4.10699987411499,90,1.36899995803833
2013-03-29T08:05:07.000Z,7264.06005859375,164,14.69519920349121,4.081999778747559,90,1.3606665929158528
2013-03-29T08:05:08.000Z,7268.14013671875,164,14.709599876403809,4.085999965667725,90,1.3619999885559082
2013-03-29T08:05:09.000Z,7272.240234375,164,14.731200027465821,4.0920000076293945,90,1.3640000025431316
2013-03-29T08:05:10.000Z,7276.33984375,165,14.745600700378418,4.0960001945495605,90,1.3653333981831868
2013-03-29T08:05:11.000Z,7280.43017578125,164,14.745600700378418,4.0960001945495605,90,1.3653333981831868
2013-03-29T08:05:12.000Z,7284.52001953125,164,14.745600700378418,4.0960001945495605,90,1.3653333981831868
2013-03-29T08:05:13.000Z,7288.6201171875,164,14.731200027465821,4.0920000076293945,90,1.3640000025431316
2013-03-29T08:05:14.000Z,7292.7099609375,165,14.745600700378418,4.0960001945495605,90,1.3653333981831868
2013-03-29T08:05:15.000Z,7296.81982421875,165,14.774400329589843,4.104000091552734,90,1.3680000305175781
2013-03-29T08:05:16.000Z,7300.919921875,165,14.774400329589843,4.104000091552734,90,1.3680000305175781
2013-03-29T08:05:17.000Z,7305.02001953125,165,14.774400329589843,4.104000091552734,90,1.3680000305175781
2013-03-29T08:05:18.000Z,7309.1298828125,164,14.785199546813965,4.10699987411499,90,1.36899995803833
2013-03-29T08:05:19.000Z,7313.240234375,165,14.799600219726562,4.111000061035156,90,1.3703333536783855
2013-03-29T08:05:20.000Z,7317.35009765625,165,14.799600219726562,4.111000061035156,90,1.3703333536783855
2013-03-29T08:05:21.000Z,7321.4599609375,165,14.799600219726562,4.111000061035156,90,1.3703333536783855
2013-03-29T08:05:22.000Z,7325.580078125,165,14.81399917602539,4.114999771118164,90,1.3716665903727214
2013-03-29T08:05:23.000Z,7329.7001953125,165,14.828399848937988,4.11899995803833,90,1.3729999860127766
2013-03-29T08:05:24.000Z,7333.81005859375,165,14.799600219726562,4.111000061035156,90,1.3703333536783855
2013-03-29T08:05:25.000Z,7337.919921875,165,14.785199546813965,4.10699987411499,90,1.36899995803833
2013-03-29T08:05:26.000Z,7342.02001953125,165,14.759999656677246,4.099999904632568,90,1.3666666348775227
2013-03-29T08:05:27.000Z,7346.1201171875,165,14.774400329589843,4.104000091552734,90,1.3680000305175781
2013-03-29T08:05:28.000Z,7350.22021484375,166,14.745600700378418,4.0960001945495605,90,1.3653333981831868
2013-03-29T08:05:29.000Z,7354.31005859375,166,14.731200027465821,4.0920000076293945,90,1.3640000025431316
2013-03-29T08:05:30.000Z,7358.39013671875,165,14.709599876403809,4.085999965667725,90,1.3619999885559082
2013-03-29T08:05:31.000Z,7362.47021484375,166,14.680800247192384,4.078000068664551,90,1.3593333562215169
2013-03-29T08:05:32.000Z,7366.5498046875,166,14.69519920349121,4.081999778747559,90,1.3606665929158528
2013-03-29T08:05:33.000Z,7370.64013671875,166,14.709599876403809,4.085999965667725,90,1.3619999885559082
2013-03-29T08:05:34.000Z,7374.72021484375,165,14.680800247192384,4.078000068664551,90,1.3593333562215169
